id,age,income,home,emp_length,intent,amount,rate,status,percent_income,default,cred_length,age_group
19103,28,30000,Mortgage,3,Medical,6000,13.98,0,0.2,Y,8,25-29
19104,34,120000,Rent,0,Debtconsolidation,2200,7.51,0,0.02,N,5,30-34
19105,27,15600,Rent,1,Homeimprovement,2250,18.25,1,0.14,N,6,25-29
19106,29,30000,Mortgage,4,Homeimprovement,5000,7.51,0,0.17,N,8,25-29
19107,28,18000,Rent,0,Medical,2250,8.49,0,0.13,N,9,25-29
19108,30,42000,Rent,0,Venture,2250,8.88,0,0.05,N,8,30-34
19109,27,48000,Rent,5,Debtconsolidation,2250,10.99,0,0.05,N,7,25-29
19110,28,42000,Rent,7,Medical,2250,6.99,1,0.05,N,8,25-29
19111,33,30000,Mortgage,8,Venture,12000,7.14,0,0.4,N,5,30-34
19112,28,37152,Rent,12,Education,2300,13.17,0,0.06,N,7,25-29
19113,30,39000,Rent,1,Medical,2300,8.59,0,0.06,N,8,30-34
19114,29,62000,Rent,4,Debtconsolidation,2300,13.43,1,0.04,Y,6,25-29
19115,32,60000,Rent,3,Medical,2375,11.83,0,0.04,N,7,30-34
19116,35,71004,Rent,0,Venture,2375,9.25,0,0.03,N,9,35-39
19117,34,30000,Mortgage,6,Medical,4650,10.99,0,0.15,N,8,30-34
19118,31,12000,Rent,2,Education,2400,11.71,1,0.2,N,10,30-34
19119,28,12000,Rent,0,Personal,2400,12.68,1,0.2,Y,8,25-29
19120,31,12252,Rent,15,Personal,2400,10.99,1,0.2,Y,10,30-34
19121,27,18000,Rent,2,Medical,2400,10.65,0,0.13,N,6,25-29
19122,30,18000,Rent,4,Education,2400,11.49,0,0.13,N,10,30-34
19123,34,18000,Rent,4,Medical,2400,14.79,0,0.13,N,10,30-34
19124,29,30000,Mortgage,0,Venture,6600,13.85,0,0.22,N,8,25-29
19125,29,30000,Mortgage,2,Debtconsolidation,1600,10.25,0,0.05,N,9,25-29
19126,30,21360,Rent,1,Venture,2400,10.25,0,0.11,N,9,30-34
19127,31,22800,Rent,3,Homeimprovement,2400,8.49,1,0.11,N,8,30-34
19128,33,30000,Mortgage,1,Education,12250,11.36,0,0.41,N,8,30-34
19129,30,30000,Mortgage,3,Venture,5000,10.99,0,0.17,N,10,30-34
19130,29,23520,Rent,0,Personal,2400,10.36,0,0.1,N,6,25-29
19131,34,24000,Rent,3,Personal,2400,13.11,0,0.1,Y,5,30-34
19132,32,30000,Mortgage,2,Education,6000,15.31,0,0.2,Y,8,30-34
19133,33,30000,Rent,2,Venture,2400,9.91,0,0.08,N,5,30-34
19134,29,30000,Mortgage,2,Medical,6500,8.59,0,0.22,N,10,25-29
19135,28,30000,Rent,5,Personal,2400,9.25,0,0.08,N,6,25-29
19136,27,30000,Own,4,Venture,5000,10.99,0,0.17,N,5,25-29
19137,31,30988,Rent,0,Debtconsolidation,2400,13.47,0,0.08,Y,5,30-34
19138,28,31000,Rent,6,Personal,2400,11.49,0,0.08,N,6,25-29
19139,30,31200,Rent,7,Medical,2400,16.49,0,0.08,Y,6,30-34
19140,33,34000,Rent,5,Venture,2400,11.99,0,0.07,N,9,30-34
19141,31,34000,Rent,2,Medical,2400,12.21,0,0.07,N,5,30-34
19142,27,35000,Rent,2,Venture,2400,10.99,0,0.07,N,9,25-29
19143,30,29004,Rent,13,Medical,2400,17.93,1,0.08,Y,7,30-34
19144,32,30000,Own,4,Medical,3000,15.65,0,0.1,Y,6,30-34
19145,27,30000,Rent,4,Medical,2400,17.49,1,0.08,Y,10,25-29
19146,27,30069,Rent,0,Debtconsolidation,2400,15.99,1,0.08,Y,9,25-29
19147,28,37500,Rent,10,Personal,2400,7.66,0,0.06,N,5,25-29
19148,27,38400,Rent,6,Medical,2400,10.65,0,0.06,N,6,25-29
19149,30,39000,Rent,1,Debtconsolidation,2400,10.99,0,0.06,N,7,30-34
19150,35,39800,Rent,5,Debtconsolidation,2400,11.71,0,0.06,N,10,35-39
19151,31,39996,Rent,4,Medical,2400,10.99,0,0.06,N,9,30-34
19152,30,40000,Rent,6,Medical,2400,8.49,0,0.06,N,10,30-34
19153,30,34000,Rent,0,Medical,2400,15.57,1,0.07,Y,5,30-34
19154,34,40000,Rent,1,Debtconsolidation,2400,9.32,0,0.06,N,7,30-34
19155,28,35000,Rent,4,Debtconsolidation,2400,7.29,1,0.07,N,9,25-29
19156,28,30000,Mortgage,2,Medical,10500,8.94,0,0.35,N,8,25-29
19157,34,30000,Mortgage,4,Education,7300,9.32,0,0.24,N,9,30-34
19158,29,30000,Mortgage,2,Homeimprovement,8000,12.84,0,0.27,N,8,25-29
19159,32,42000,Rent,3,Personal,2400,9.62,0,0.06,N,7,30-34
19160,27,42000,Rent,3,Venture,2400,6.54,0,0.06,N,10,25-29
19161,31,43812,Rent,2,Medical,2400,14.35,0,0.05,N,5,30-34
19162,32,45000,Rent,3,Personal,2400,12.42,0,0.05,N,6,30-34
19163,29,45000,Rent,5,Medical,2400,10.99,0,0.05,N,6,25-29
19164,30,40800,Rent,7,Personal,2400,11.49,1,0.06,N,9,30-34
19165,34,47652,Rent,6,Venture,2400,13.22,0,0.05,Y,5,30-34
19166,29,30000,Mortgage,7,Debtconsolidation,1500,13.16,0,0.05,N,8,25-29
19167,34,42000,Rent,3,Debtconsolidation,2400,13.8,1,0.06,Y,10,30-34
19168,34,50000,Rent,0,Venture,2400,10.99,0,0.05,N,9,30-34
19169,34,50000,Rent,1,Education,2400,13.49,0,0.05,Y,9,30-34
19170,31,50000,Rent,0,Personal,2400,11.03,0,0.05,Y,8,30-34
19171,30,52800,Rent,4,Personal,2400,9.62,0,0.05,N,7,30-34
19172,29,30000,Mortgage,0,Debtconsolidation,15000,9.63,0,0.5,N,8,25-29
19173,27,60000,Rent,3,Venture,2400,7.49,0,0.04,N,6,25-29
19174,27,60500,Rent,6,Medical,2400,12.69,0,0.04,N,8,25-29
19175,28,30000,Mortgage,4,Debtconsolidation,7500,11.78,0,0.25,N,7,25-29
19176,29,69996,Rent,0,Education,2400,11.11,0,0.03,N,6,25-29
19177,28,70000,Rent,4,Homeimprovement,2400,10.65,0,0.03,N,7,25-29
19178,34,70000,Rent,19,Medical,2400,11.99,0,0.03,N,7,30-34
19179,34,72000,Rent,17,Medical,2400,13.16,0,0.03,N,8,30-34
19180,27,77700,Rent,5,Medical,2400,10.99,0,0.03,Y,5,25-29
19181,30,82500,Rent,5,Venture,2400,8.9,0,0.03,N,5,30-34
19182,29,90050,Rent,3,Homeimprovement,2400,13.49,0,0.03,Y,9,25-29
19183,31,78100,Rent,4,Medical,2425,5.42,0,0.03,N,10,30-34
19184,28,86400,Rent,1,Homeimprovement,2425,11.49,0,0.03,N,8,25-29
19185,31,30000,Mortgage,15,Debtconsolidation,11225,13.62,1,0.37,Y,6,30-34
19186,28,66000,Rent,12,Personal,2475,15.05,1,0.04,Y,8,25-29
19187,30,30000,Mortgage,1,Education,12000,10.59,0,0.4,Y,6,30-34
19188,27,75800,Rent,0,Education,2475,6.54,0,0.03,N,8,25-29
19189,35,10800,Rent,4,Education,2500,14.84,1,0.23,N,5,35-39
19190,31,30016,Own,3,Homeimprovement,11000,8.94,0,0.37,N,10,30-34
19191,29,54000,Rent,2,Homeimprovement,13575,11.71,1,0.25,N,10,25-29
19192,29,30108,Mortgage,4,Education,1400,8.9,1,0.05,N,9,25-29
19193,27,37200,Rent,0,Medical,13500,10.78,1,0.36,N,6,25-29
19194,34,30144,Mortgage,3,Education,18000,12.84,0,0.6,Y,10,30-34
19195,29,30156,Own,4,Venture,7000,6.99,0,0.23,N,10,25-29
19196,28,30422,Own,12,Personal,5000,8.49,0,0.16,N,9,25-29
19197,29,64402,Rent,1,Debtconsolidation,13500,7.49,0,0.21,N,8,25-29
19198,35,74984,Rent,2,Venture,13500,7.29,0,0.18,N,9,35-39
19199,27,75805,Rent,1,Debtconsolidation,13450,16.32,1,0.18,N,8,25-29
19200,35,30720,Mortgage,4,Venture,6000,7.49,0,0.2,N,7,35-39
19201,27,118000,Rent,1,Personal,13425,15.99,1,0.11,Y,10,25-29
19202,28,62040,Rent,0,Personal,13400,13.06,0,0.22,Y,6,25-29
19203,31,43000,Rent,15,Medical,13350,12.42,1,0.31,N,6,30-34
19204,31,30792,Mortgage,15,Homeimprovement,5000,8.32,0,0.16,N,9,30-34
19205,30,32040,Rent,4,Education,13275,10.99,1,0.41,N,5,30-34
19206,33,25200,Rent,1,Venture,13250,7.66,1,0.53,N,6,30-34
19207,33,30929,Mortgage,12,Education,5300,7.68,0,0.17,N,7,30-34
19208,28,35000,Rent,4,Education,13250,10.65,1,0.38,N,7,25-29
19209,31,29000,Rent,7,Homeimprovement,13250,17.58,1,0.46,N,6,30-34
19210,29,30992,Mortgage,3,Education,8000,11.58,1,0.26,N,9,25-29
19211,30,45000,Rent,2,Venture,13250,7.9,0,0.29,N,10,30-34
19212,29,46000,Rent,11,Medical,13250,17.27,1,0.29,Y,6,25-29
19213,29,30996,Mortgage,8,Medical,8875,7.66,0,0.29,N,9,25-29
19214,32,30996,Mortgage,1,Education,2400,13.8,0,0.08,Y,7,30-34
19215,31,88000,Rent,1,Debtconsolidation,13225,12.42,0,0.15,N,7,30-34
19216,29,28000,Rent,9,Medical,13200,6.17,1,0.47,N,10,25-29
19217,34,40000,Rent,2,Personal,13200,12.42,1,0.33,N,8,30-34
19218,34,40000,Rent,2,Venture,13200,10.99,1,0.33,Y,6,30-34
19219,27,31000,Own,3,Homeimprovement,5500,10.65,0,0.18,N,7,25-29
19220,32,70000,Rent,6,Medical,13200,13.49,0,0.19,N,6,30-34
19221,29,31000,Mortgage,1,Debtconsolidation,9950,7.9,0,0.32,N,6,25-29
19222,30,31000,Mortgage,14,Homeimprovement,2400,10.65,1,0.08,N,5,30-34
19223,28,31000,Mortgage,0,Venture,11300,9.91,0,0.36,N,5,25-29
19224,34,90000,Rent,0,Education,13200,10.74,0,0.15,N,5,30-34
19225,31,31692,Rent,2,Venture,13150,13.24,1,0.41,Y,5,30-34
19226,32,31000,Mortgage,4,Venture,12000,5.42,0,0.39,N,6,30-34
19227,33,51200,Rent,1,Venture,13075,16.7,1,0.26,Y,8,30-34
19228,32,31000,Mortgage,5,Debtconsolidation,13000,10.99,1,0.42,N,8,30-34
19229,34,92500,Rent,4,Debtconsolidation,13050,7.66,0,0.14,N,5,30-34
19230,34,31000,Mortgage,0,Education,4200,13.72,0,0.14,Y,7,30-34
19231,31,25000,Rent,0,Medical,13000,8.9,1,0.52,N,7,30-34
19232,31,27600,Rent,16,Debtconsolidation,13000,6.54,1,0.47,N,9,30-34
19233,28,29000,Rent,6,Education,13000,14.26,1,0.45,Y,8,25-29
19234,27,30000,Rent,3,Personal,13000,7.88,1,0.43,N,10,25-29
19235,28,33000,Rent,3,Debtconsolidation,13000,7.9,1,0.39,N,6,25-29
19236,35,31000,Mortgage,9,Education,15000,13.16,0,0.48,N,9,35-39
19237,30,36000,Rent,0,Medical,13000,13.61,1,0.36,N,8,30-34
19238,34,31075,Mortgage,3,Education,7400,7.51,0,0.24,N,6,30-34
19239,29,30288,Rent,13,Personal,13000,14.35,1,0.43,N,8,25-29
19240,27,37000,Rent,1,Education,13000,9.91,1,0.35,N,10,25-29
19241,31,37000,Rent,3,Personal,13000,6.92,1,0.35,N,6,30-34
19242,27,37800,Rent,1,Debtconsolidation,13000,11.83,1,0.34,N,5,25-29
19243,27,31200,Mortgage,4,Education,15000,14.27,0,0.48,Y,10,25-29
19244,28,33600,Rent,0,Medical,13000,14.61,1,0.39,N,8,25-29
19245,27,40000,Rent,1,Venture,13000,13.48,1,0.33,N,7,25-29
19246,31,36000,Rent,5,Homeimprovement,13000,20.3,1,0.36,Y,5,30-34
19247,27,45000,Rent,11,Debtconsolidation,13000,8.94,0,0.29,N,6,25-29
19248,27,46000,Rent,5,Education,13000,14.59,0,0.28,Y,10,25-29
19249,30,47000,Rent,2,Debtconsolidation,13000,9.63,0,0.28,N,5,30-34
19250,27,47000,Rent,1,Medical,13000,10.99,0,0.28,N,5,25-29
19251,33,44000,Rent,10,Homeimprovement,13000,9.91,1,0.3,N,6,30-34
19252,35,21600,Rent,1,Education,2500,14.35,0,0.12,Y,8,35-39
19253,29,21996,Rent,4,Debtconsolidation,2500,13.11,1,0.11,Y,8,25-29
19254,27,22708,Rent,6,Venture,2500,14.84,1,0.11,Y,8,25-29
19255,27,24000,Rent,2,Medical,2500,10.65,0,0.1,N,9,25-29
19256,32,24000,Rent,2,Medical,2500,10.37,0,0.1,N,5,30-34
19257,27,31200,Mortgage,3,Personal,3600,11.48,0,0.12,N,7,25-29
19258,27,31200,Own,0,Medical,14000,18.09,1,0.45,Y,6,25-29
19259,27,31200,Own,1,Debtconsolidation,7000,16.35,1,0.22,Y,10,25-29
19260,32,24000,Rent,2,Medical,2500,7.74,0,0.1,N,9,30-34
19261,27,31200,Mortgage,1,Debtconsolidation,12300,12.53,0,0.39,N,10,25-29
19262,27,31200,Mortgage,1,Homeimprovement,7500,7.74,0,0.24,N,8,25-29
19263,31,25000,Rent,0,Personal,2500,7.4,0,0.1,N,6,30-34
19264,27,25800,Rent,11,Education,2500,10.99,0,0.1,Y,5,25-29
19265,28,26004,Rent,0,Personal,2500,13.99,0,0.1,Y,8,25-29
19266,27,26400,Rent,3,Venture,2500,13.23,0,0.09,Y,10,25-29
19267,31,31323,Mortgage,6,Debtconsolidation,2500,13.22,1,0.08,N,5,30-34
19268,27,26592,Rent,1,Personal,2500,7.14,1,0.09,N,6,25-29
19269,27,31416,Own,0,Venture,8000,11.12,0,0.25,N,5,25-29
19270,29,28080,Rent,1,Medical,2500,10.99,0,0.09,N,8,25-29
19271,34,31500,Mortgage,16,Personal,6000,10.99,0,0.19,N,8,30-34
19272,34,28800,Rent,0,Personal,2500,21.36,1,0.09,N,9,30-34
19273,27,30000,Rent,3,Medical,2500,11.14,0,0.08,N,5,25-29
19274,31,31600,Mortgage,4,Medical,7500,11.36,0,0.24,N,10,30-34
19275,29,32108,Rent,4,Venture,2500,15.68,1,0.08,Y,5,25-29
19276,32,31776,Own,4,Medical,3400,13.16,0,0.11,N,8,30-34
19277,32,36000,Rent,1,Personal,2500,10.0,0,0.07,N,6,30-34
19278,27,31850,Mortgage,8,Venture,14125,10.65,0,0.44,N,8,25-29
19279,31,30000,Rent,1,Homeimprovement,2500,13.57,1,0.08,Y,8,30-34
19280,28,32000,Mortgage,4,Homeimprovement,8575,17.58,1,0.27,N,7,25-29
19281,33,32400,Rent,6,Medical,2500,15.33,1,0.08,Y,10,30-34
19282,35,33000,Rent,3,Medical,2500,15.62,1,0.08,Y,7,35-39
19283,32,39400,Rent,2,Medical,2500,7.14,0,0.06,N,9,30-34
19284,31,39420,Rent,0,Medical,2500,15.27,0,0.06,Y,8,30-34
19285,27,40000,Rent,4,Education,2500,6.99,0,0.06,N,5,25-29
19286,30,40000,Rent,8,Venture,2500,5.79,0,0.06,N,10,30-34
19287,31,40000,Rent,5,Medical,2500,13.23,0,0.06,Y,5,30-34
19288,34,42000,Rent,2,Medical,2500,10.59,0,0.06,N,6,30-34
19289,28,42000,Rent,9,Education,2500,8.49,0,0.06,N,8,25-29
19290,28,32000,Mortgage,4,Education,12000,12.69,1,0.38,N,10,25-29
19291,29,32000,Mortgage,5,Medical,3100,7.51,1,0.1,N,5,25-29
19292,27,32000,Mortgage,11,Debtconsolidation,1000,16.29,1,0.03,Y,10,25-29
19293,27,44500,Rent,5,Personal,2500,11.99,0,0.06,N,10,25-29
19294,31,39000,Rent,0,Venture,2500,14.09,1,0.06,N,5,30-34
19295,30,39300,Rent,5,Debtconsolidation,2500,16.29,1,0.06,Y,10,30-34
19296,27,39996,Rent,7,Debtconsolidation,2500,15.65,1,0.06,N,8,25-29
19297,28,46000,Rent,0,Medical,2500,6.91,0,0.05,N,8,25-29
19298,29,46500,Rent,5,Venture,2500,13.92,0,0.05,Y,9,25-29
19299,27,47544,Rent,11,Debtconsolidation,2500,7.88,0,0.05,N,5,25-29
19300,28,48000,Rent,1,Education,2500,8.49,0,0.05,N,5,25-29
19301,32,50000,Rent,3,Personal,2500,13.49,0,0.05,N,7,30-34
19302,29,32000,Mortgage,13,Homeimprovement,8000,5.99,0,0.25,N,7,25-29
19303,31,50000,Rent,5,Homeimprovement,2500,17.04,0,0.05,Y,10,30-34
19304,30,32000,Mortgage,4,Homeimprovement,6625,14.79,0,0.21,N,10,30-34
19305,32,52000,Rent,0,Personal,2500,8.88,0,0.05,N,10,30-34
19306,33,53000,Rent,6,Homeimprovement,2500,9.99,0,0.05,N,7,30-34
19307,34,54600,Rent,2,Medical,2500,7.88,0,0.05,N,8,30-34
19308,28,54924,Rent,6,Debtconsolidation,2500,11.14,0,0.05,N,6,25-29
19309,30,57000,Rent,1,Medical,2500,10.99,0,0.04,N,9,30-34
19310,34,32000,Mortgage,12,Homeimprovement,2275,6.17,0,0.07,N,6,30-34
19311,31,61200,Rent,4,Medical,2500,6.62,0,0.04,N,10,30-34
19312,27,56000,Rent,1,Debtconsolidation,2500,11.72,1,0.04,N,5,25-29
19313,31,32000,Mortgage,3,Debtconsolidation,6000,11.86,0,0.19,N,8,30-34
19314,31,32000,Mortgage,0,Medical,2000,13.61,0,0.06,Y,6,30-34
19315,29,68004,Rent,2,Education,2500,12.99,0,0.04,Y,9,25-29
19316,27,69000,Rent,11,Venture,2500,7.14,0,0.04,N,8,25-29
19317,30,70000,Rent,4,Venture,2500,10.36,0,0.04,N,7,30-34
19318,27,72000,Rent,11,Venture,2500,14.35,0,0.03,N,6,25-29
19319,29,73000,Rent,7,Debtconsolidation,2500,14.35,0,0.03,Y,9,25-29
19320,28,75000,Rent,12,Medical,2500,11.99,0,0.03,N,9,25-29
19321,29,76320,Rent,8,Education,2500,12.61,0,0.03,Y,10,25-29
19322,28,32000,Mortgage,5,Personal,8500,7.51,0,0.27,N,6,25-29
19323,34,87000,Rent,0,Education,2500,7.14,0,0.03,N,5,30-34
19324,29,32000,Mortgage,2,Venture,12000,7.88,0,0.38,N,6,25-29
19325,31,95000,Rent,2,Medical,2500,13.72,0,0.03,N,5,30-34
19326,27,95800,Rent,1,Debtconsolidation,2500,11.58,0,0.03,N,9,25-29
19327,27,84000,Rent,0,Venture,2500,14.59,1,0.03,N,9,25-29
19328,32,115000,Rent,1,Homeimprovement,2500,11.89,0,0.02,N,6,30-34
19329,32,119004,Rent,0,Homeimprovement,2500,10.99,0,0.02,N,10,30-34
19330,29,120000,Rent,5,Debtconsolidation,2500,14.22,0,0.02,Y,6,25-29
19331,27,32000,Mortgage,0,Venture,9850,8.94,0,0.31,N,5,25-29
19332,27,15600,Rent,11,Homeimprovement,2800,10.65,1,0.18,N,5,25-29
19333,27,32000,Mortgage,2,Homeimprovement,14000,11.89,0,0.44,N,7,25-29
19334,32,24000,Rent,7,Debtconsolidation,2800,10.99,0,0.12,N,9,30-34
19335,27,24000,Rent,0,Personal,2800,10.95,0,0.12,N,10,25-29
19336,33,25000,Rent,6,Personal,2800,9.32,0,0.11,N,7,30-34
19337,27,32000,Other,10,Education,15000,10.99,1,0.47,N,7,25-29
19338,32,32000,Own,2,Venture,4000,10.78,0,0.13,Y,5,30-34
19339,30,30000,Rent,6,Medical,2800,12.68,0,0.09,Y,7,30-34
19340,27,12000,Rent,2,Personal,2850,13.61,1,0.24,Y,5,25-29
19341,33,32004,Mortgage,4,Personal,6000,10.74,0,0.19,N,7,30-34
19342,28,115000,Rent,0,Venture,2850,6.54,0,0.02,N,9,25-29
19343,27,17000,Rent,6,Personal,2875,11.71,1,0.17,N,10,25-29
19344,30,32004,Own,4,Venture,5500,8.0,0,0.17,N,9,30-34
19345,28,10000,Rent,12,Education,3000,10.99,1,0.3,N,8,25-29
19346,28,13200,Rent,0,Medical,3000,10.99,1,0.23,N,6,25-29
19347,35,14400,Rent,1,Homeimprovement,3000,10.99,1,0.21,N,7,35-39
19348,32,14400,Rent,7,Personal,3000,13.98,1,0.21,Y,8,30-34
19349,33,14400,Rent,2,Medical,3000,11.83,1,0.21,N,5,30-34
19350,31,32400,Mortgage,14,Homeimprovement,3000,7.49,0,0.09,N,10,30-34
19351,27,15000,Rent,2,Education,3000,13.23,1,0.2,N,7,25-29
19352,33,15500,Rent,1,Medical,3000,7.51,1,0.19,N,5,30-34
19353,29,32400,Mortgage,2,Medical,10625,10.99,0,0.33,N,5,25-29
19354,30,32400,Mortgage,13,Venture,6500,10.99,0,0.2,N,5,30-34
19355,31,16000,Rent,1,Education,3000,13.85,1,0.19,Y,6,30-34
19356,29,32400,Mortgage,0,Debtconsolidation,4000,12.98,0,0.12,Y,6,25-29
19357,28,32400,Mortgage,4,Personal,2500,8.88,1,0.08,N,8,25-29
19358,35,16800,Rent,0,Homeimprovement,3000,5.42,1,0.18,N,7,35-39
19359,31,16800,Rent,0,Homeimprovement,3000,14.26,1,0.18,Y,7,30-34
19360,31,32400,Mortgage,4,Venture,7500,13.48,0,0.23,N,5,30-34
19361,28,17573,Rent,1,Medical,3000,7.37,1,0.17,N,8,25-29
19362,30,32400,Own,4,Education,3000,10.62,0,0.09,N,9,30-34
19363,29,18000,Rent,2,Homeimprovement,3000,12.69,1,0.17,N,8,25-29
19364,28,32468,Mortgage,12,Venture,6000,7.51,0,0.18,N,5,25-29
19365,31,32496,Mortgage,2,Personal,1800,9.63,0,0.06,N,10,30-34
19366,31,32500,Mortgage,4,Medical,8975,6.62,0,0.28,N,10,30-34
19367,32,18072,Rent,4,Debtconsolidation,3000,6.03,1,0.17,N,7,30-34
19368,28,32500,Mortgage,12,Education,5000,7.14,0,0.15,N,7,25-29
19369,35,19200,Rent,4,Medical,3000,16.4,1,0.16,Y,7,35-39
19370,28,19992,Rent,12,Education,3000,7.14,1,0.15,N,9,25-29
19371,30,20000,Rent,1,Personal,3000,11.49,1,0.15,N,8,30-34
19372,28,20000,Rent,3,Venture,3000,10.99,0,0.15,Y,6,25-29
19373,32,32678,Mortgage,10,Debtconsolidation,3075,15.23,0,0.09,N,6,30-34
19374,31,21000,Rent,13,Education,3000,15.28,0,0.14,Y,8,30-34
19375,35,21600,Rent,0,Debtconsolidation,3000,14.35,0,0.14,N,9,35-39
19376,31,32904,Mortgage,15,Venture,3000,10.99,0,0.09,N,5,30-34
19377,34,22668,Rent,4,Venture,3000,10.99,0,0.13,N,5,30-34
19378,34,23000,Rent,4,Medical,3000,11.49,0,0.13,N,6,30-34
19379,29,33000,Mortgage,1,Venture,7100,16.77,0,0.22,N,7,25-29
19380,33,23004,Rent,6,Personal,3000,13.43,0,0.13,Y,5,30-34
19381,27,23004,Rent,6,Education,3000,17.8,0,0.13,Y,10,25-29
19382,32,30000,Rent,4,Personal,3000,13.49,0,0.1,Y,6,30-34
19383,33,33000,Mortgage,3,Education,4000,12.69,0,0.12,N,8,30-34
19384,33,33000,Mortgage,6,Homeimprovement,6000,6.03,0,0.18,N,5,30-34
19385,27,33000,Mortgage,7,Venture,4800,10.65,0,0.15,N,10,25-29
19386,31,30000,Rent,2,Personal,3000,10.95,0,0.1,N,8,30-34
19387,35,30000,Rent,2,Education,3000,12.53,0,0.1,Y,5,35-39
19388,28,30500,Rent,4,Medical,3000,9.63,0,0.1,N,8,25-29
19389,34,30857,Rent,6,Venture,3000,13.06,1,0.1,N,9,30-34
19390,28,31000,Rent,2,Personal,3000,10.0,0,0.1,N,7,25-29
19391,27,31200,Rent,2,Personal,3000,10.99,0,0.1,N,6,25-29
19392,29,31200,Rent,0,Personal,3000,10.99,0,0.1,Y,6,25-29
19393,31,31400,Rent,7,Personal,3000,10.99,1,0.1,N,10,30-34
19394,34,31704,Rent,2,Venture,3000,11.49,0,0.09,N,8,30-34
19395,30,33000,Mortgage,2,Debtconsolidation,6000,8.49,0,0.18,N,8,30-34
19396,34,32000,Rent,9,Medical,3000,14.59,0,0.09,Y,7,30-34
19397,30,33000,Mortgage,3,Education,5600,10.59,0,0.17,N,9,30-34
19398,30,32796,Rent,8,Medical,3000,11.49,0,0.09,N,7,30-34
19399,27,33600,Rent,1,Medical,3000,13.49,0,0.09,Y,9,25-29
19400,29,33600,Rent,2,Venture,3000,15.99,1,0.09,N,8,25-29
19401,33,34320,Rent,1,Debtconsolidation,3000,14.11,1,0.09,N,5,30-34
19402,31,34580,Rent,3,Personal,3000,11.49,1,0.09,N,6,30-34
19403,27,35000,Rent,0,Debtconsolidation,3000,8.49,0,0.09,N,10,25-29
19404,27,35000,Rent,0,Debtconsolidation,3000,10.99,0,0.09,N,8,25-29
19405,29,35500,Rent,3,Medical,3000,11.86,0,0.08,N,9,25-29
19406,29,30000,Rent,3,Debtconsolidation,3000,10.99,1,0.1,Y,6,25-29
19407,32,33000,Mortgage,2,Medical,5000,6.17,0,0.15,N,7,30-34
19408,31,36000,Rent,5,Debtconsolidation,3000,9.91,0,0.08,N,7,30-34
19409,27,33000,Mortgage,6,Venture,12000,7.51,0,0.36,N,7,25-29
19410,29,36000,Rent,7,Debtconsolidation,3000,10.99,0,0.08,N,10,25-29
19411,35,36000,Rent,1,Education,3000,5.42,0,0.08,N,5,35-39
19412,31,30000,Rent,0,Debtconsolidation,3000,10.08,1,0.1,N,10,30-34
19413,27,36000,Rent,11,Medical,3000,8.0,0,0.08,N,9,25-29
19414,28,37090,Rent,2,Medical,3000,11.12,0,0.08,N,8,25-29
19415,29,37440,Rent,2,Medical,3000,5.42,0,0.08,N,8,25-29
19416,29,31440,Rent,0,Personal,3000,11.34,1,0.1,Y,6,25-29
19417,31,31800,Rent,6,Debtconsolidation,3000,15.62,1,0.09,Y,9,30-34
19418,33,38000,Rent,3,Personal,3000,15.23,0,0.08,Y,10,30-34
19419,29,33000,Mortgage,5,Venture,4200,11.36,0,0.13,N,9,25-29
19420,27,38000,Rent,5,Medical,3000,7.49,0,0.08,N,8,25-29
19421,32,38052,Rent,16,Venture,3000,11.49,0,0.08,N,6,30-34
19422,30,38400,Rent,4,Debtconsolidation,3000,12.99,0,0.08,N,9,30-34
19423,28,38400,Rent,0,Personal,3000,9.25,0,0.08,N,10,25-29
19424,27,38500,Rent,1,Venture,3000,11.48,0,0.08,N,10,25-29
19425,28,38688,Rent,2,Education,3000,12.73,0,0.08,Y,8,25-29
19426,28,39000,Rent,0,Education,3000,7.9,0,0.08,N,7,25-29
19427,27,33600,Rent,4,Medical,3000,16.89,1,0.09,N,8,25-29
19428,30,33000,Mortgage,0,Debtconsolidation,3000,11.66,0,0.09,N,8,30-34
19429,29,33000,Mortgage,2,Personal,16000,8.63,0,0.48,N,7,25-29
19430,28,34000,Rent,4,Personal,3000,10.65,1,0.09,N,10,25-29
19431,33,40000,Rent,6,Venture,3000,5.42,0,0.07,N,10,30-34
19432,28,34000,Rent,3,Medical,3000,10.37,1,0.09,N,10,25-29
19433,30,40000,Rent,5,Medical,3000,7.14,0,0.07,N,7,30-34
19434,28,34000,Rent,1,Personal,3000,15.7,1,0.09,Y,10,25-29
19435,27,40000,Rent,3,Personal,3000,7.05,0,0.07,N,8,25-29
19436,31,33225,Mortgage,13,Personal,13500,10.59,0,0.41,N,6,30-34
19437,27,33267,Mortgage,5,Homeimprovement,3200,12.18,0,0.1,N,6,25-29
19438,27,43000,Rent,11,Personal,3000,10.99,0,0.07,N,7,25-29
19439,28,43200,Rent,1,Medical,3000,7.49,0,0.07,N,9,25-29
19440,29,37200,Rent,3,Debtconsolidation,3000,19.29,1,0.08,Y,5,25-29
19441,32,33280,Mortgage,6,Homeimprovement,2400,10.59,0,0.07,N,10,30-34
19442,30,43500,Rent,0,Education,3000,12.42,0,0.07,N,10,30-34
19443,27,44000,Rent,11,Venture,3000,18.39,0,0.07,Y,7,25-29
19444,30,33300,Mortgage,2,Medical,1600,7.4,0,0.05,N,5,30-34
